timestamp,open,high,low,close,volume,trade_count,vwap
2018-08-30 04:00:00+00:00,223.25,228.26,222.4,225.03,49000151.0,364682.0,225.24828
2018-08-31 04:00:00+00:00,226.51,228.87,226.0,227.63,43585535.0,289589.0,227.689684
2018-09-04 04:00:00+00:00,228.41,229.18,226.63,228.36,27423279.0,221428.0,228.110031
2018-09-05 04:00:00+00:00,228.99,229.67,225.1,226.87,33395928.0,265329.0,227.217795
2018-09-06 04:00:00+00:00,226.23,227.35,221.3,223.1,34291286.0,281785.0,223.575255
2018-09-07 04:00:00+00:00,221.75,225.37,220.71,221.3,37678646.0,302908.0,223.163961
2018-09-10 04:00:00+00:00,220.95,221.85,216.47,218.33,39516998.0,349539.0,218.276424
2018-09-11 04:00:00+00:00,218.01,224.299,216.56,223.85,35748795.0,308568.0,221.942777
2018-09-12 04:00:00+00:00,224.94,225.0,219.84,221.07,49389255.0,422496.0,221.741421
2018-09-13 04:00:00+00:00,223.52,228.35,222.57,226.41,41706995.0,323343.0,225.913329
2018-09-14 04:00:00+00:00,225.75,226.84,222.522,223.84,32281929.0,244698.0,224.344865
2018-09-17 04:00:00+00:00,222.15,222.95,217.27,217.88,37195500.0,315710.0,219.622532
2018-09-18 04:00:00+00:00,217.79,221.85,217.12,218.24,31571812.0,263817.0,219.460975
2018-09-19 04:00:00+00:00,218.5,219.62,215.3,218.37,27124356.0,234522.0,217.436146
2018-09-20 04:00:00+00:00,220.24,222.28,219.15,220.03,26612894.0,218373.0,220.771437
2018-09-21 04:00:00+00:00,220.78,221.36,217.29,217.66,96300687.0,281181.0,218.344626
2018-09-24 04:00:00+00:00,216.8,221.26,216.63,220.79,27694723.0,198161.0,219.477222
2018-09-25 04:00:00+00:00,219.75,222.82,219.7,222.19,24556489.0,173711.0,221.666101
2018-09-26 04:00:00+00:00,221.0,223.75,219.76,220.42,23984706.0,182735.0,221.869779
2018-09-27 04:00:00+00:00,223.85,226.44,223.54,224.95,30193028.0,224622.0,225.146935
2018-09-28 04:00:00+00:00,224.79,225.84,224.02,225.74,23035933.0,178340.0,225.198511
2018-10-01 04:00:00+00:00,227.95,229.42,226.35,227.26,23600802.0,191834.0,227.995994
2018-10-02 04:00:00+00:00,227.25,230.0,226.63,229.28,25069170.0,206806.0,229.05324
2018-10-03 04:00:00+00:00,230.05,233.47,229.78,232.07,28656589.0,237805.0,232.23505
2018-10-04 04:00:00+00:00,230.78,232.35,226.73,227.99,32042452.0,284901.0,228.838642
2018-10-05 04:00:00+00:00,227.96,228.41,220.58,224.29,33580603.0,316509.0,224.430981
2018-10-08 04:00:00+00:00,222.21,224.8,220.2,223.77,29660644.0,260885.0,222.823411
2018-10-09 04:00:00+00:00,223.64,227.27,222.2462,226.87,27079427.0,247145.0,225.629728
2018-10-10 04:00:00+00:00,225.46,226.35,216.05,216.36,41990601.0,406132.0,220.958207
2018-10-11 04:00:00+00:00,214.52,219.5,212.32,214.45,53126098.0,545021.0,215.782062
2018-10-12 04:00:00+00:00,220.42,222.88,216.84,222.11,40339360.0,343459.0,220.513182
2018-10-15 04:00:00+00:00,221.16,221.83,217.27,217.36,30791206.0,257522.0,218.684075
2018-10-16 04:00:00+00:00,218.93,222.99,216.7627,222.15,29183973.0,267902.0,220.077309
2018-10-17 04:00:00+00:00,222.3,222.64,219.34,221.19,22885702.0,227314.0,221.037921
2018-10-18 04:00:00+00:00,217.86,219.74,213.0,216.02,32583245.0,311071.0,217.032012
2018-10-19 04:00:00+00:00,218.06,221.26,217.43,219.31,33105905.0,290878.0,219.383603
2018-10-22 04:00:00+00:00,219.79,223.36,218.94,220.65,28794461.0,263554.0,221.279027
2018-10-23 04:00:00+00:00,215.74,223.25,214.7,222.73,38952909.0,382397.0,218.860544
2018-10-24 04:00:00+00:00,222.6,224.23,214.54,215.09,40929068.0,388915.0,219.316826
2018-10-25 04:00:00+00:00,217.71,221.38,216.75,219.8,29855949.0,278373.0,219.400239
2018-10-26 04:00:00+00:00,215.9,220.19,212.67,216.3,47259535.0,438794.0,216.247656
2018-10-29 04:00:00+00:00,219.19,219.69,206.09,212.24,45937841.0,385852.0,214.595989
2018-10-30 04:00:00+00:00,211.15,215.18,209.27,213.3,36660137.0,351264.0,212.8073
2018-10-31 04:00:00+00:00,217.26,220.45,216.62,218.86,38361274.0,301134.0,218.875605
2018-11-01 04:00:00+00:00,219.05,222.36,216.81,222.22,58334647.0,505941.0,217.578651
2018-11-02 04:00:00+00:00,209.55,213.65,205.43,207.48,91352923.0,756709.0,208.093706
2018-11-05 05:00:00+00:00,204.2625,204.39,198.17,201.59,66356867.0,569653.0,200.91017
2018-11-06 05:00:00+00:00,201.92,204.72,201.69,203.77,31882918.0,253890.0,203.24981
2018-11-07 05:00:00+00:00,205.97,210.06,204.13,209.95,33450089.0,259455.0,207.293402
2018-11-08 05:00:00+00:00,210.0,210.12,206.75,208.49,25380829.0,187591.0,208.118833
2018-11-09 05:00:00+00:00,205.55,206.01,202.25,204.47,34365857.0,237775.0,204.107847
2018-11-12 05:00:00+00:00,199.0,199.85,193.79,194.17,51158989.0,419182.0,195.644729
2018-11-13 05:00:00+00:00,191.63,197.18,191.4501,192.23,46883036.0,356241.0,193.778222
2018-11-14 05:00:00+00:00,193.9,194.48,185.93,186.8,60809799.0,453453.0,188.663908
2018-11-15 05:00:00+00:00,188.39,191.97,186.9,191.41,46479039.0,340102.0,189.888104
2018-11-16 05:00:00+00:00,190.5,194.9695,189.46,193.53,36978428.0,269242.0,193.177961
2018-11-19 05:00:00+00:00,190.0,190.7,184.99,185.86,41922469.0,320750.0,186.967071
2018-11-20 05:00:00+00:00,178.37,181.47,175.51,176.98,67835251.0,534168.0,178.485306
2018-11-21 05:00:00+00:00,179.73,180.27,176.55,176.89,31124494.0,232596.0,177.955875
2018-11-23 05:00:00+00:00,174.94,176.595,172.1,172.29,23625136.0,162147.0,173.928379
2018-11-26 05:00:00+00:00,174.24,174.95,170.26,174.62,45000606.0,286208.0,173.06371
2018-11-27 05:00:00+00:00,171.51,174.77,170.88,174.24,41387983.0,265562.0,173.34664
2018-11-28 05:00:00+00:00,176.73,181.29,174.93,180.94,46084519.0,315258.0,178.246921
2018-11-29 05:00:00+00:00,182.66,182.8,177.7,179.55,41829492.0,268593.0,179.34658
2018-11-30 05:00:00+00:00,180.29,180.33,177.03,178.58,39531598.0,222915.0,178.322076
2018-12-03 05:00:00+00:00,184.46,184.94,181.21,184.82,40799774.0,277060.0,183.013722
2018-12-04 05:00:00+00:00,180.95,182.3899,176.27,176.69,41344313.0,290089.0,178.712054
2018-12-06 05:00:00+00:00,171.76,174.78,170.42,174.72,43099506.0,321507.0,172.512138
2018-12-07 05:00:00+00:00,173.49,174.49,168.3,168.49,42282246.0,313157.0,170.396161
2018-12-10 05:00:00+00:00,165.0,170.09,163.33,169.6,62028506.0,414563.0,166.96837
2018-12-11 05:00:00+00:00,171.66,171.79,167.0,168.63,47284601.0,260252.0,168.957977
2018-12-12 05:00:00+00:00,170.4,171.92,169.02,169.1,35628122.0,203713.0,170.271759
2018-12-13 05:00:00+00:00,170.49,172.57,169.55,170.95,31897872.0,191693.0,170.970307
2018-12-14 05:00:00+00:00,169.0,169.08,165.28,165.48,40704521.0,275809.0,166.654979
2018-12-17 05:00:00+00:00,165.45,168.35,162.73,163.94,44228692.0,283932.0,165.441998
2018-12-18 05:00:00+00:00,165.35,167.53,164.39,166.07,33841747.0,211725.0,165.901036
2018-12-19 05:00:00+00:00,166.0,167.45,159.09,160.89,49047297.0,313384.0,163.247814
2018-12-20 05:00:00+00:00,160.39,162.11,155.3,156.83,64774651.0,435888.0,158.404642
2018-12-21 05:00:00+00:00,156.86,158.16,149.63,150.73,95746930.0,423910.0,153.002691
2018-12-24 05:00:00+00:00,148.15,151.55,146.59,146.83,37169252.0,249073.0,148.757956
2018-12-26 05:00:00+00:00,148.3,157.23,146.72,157.17,58585383.0,355013.0,151.665758
2018-12-27 05:00:00+00:00,155.84,156.77,150.07,156.15,53117799.0,333543.0,153.350527
2018-12-28 05:00:00+00:00,157.5,158.52,154.55,156.23,42293174.0,272945.0,156.39824
